"Date","Permit Number","Status","Record Type","Project Name","Address","Expiration Date","Created By","Short Notes",
"09/03/2025","PB25-12380","Issued","Residential New Building Permit","METRO CODE","7137 MEANDERING CREEK LN, Fort Worth TX 76179 United States",,"April Wheeler",,
"09/03/2025","PB25-12381","Finaled","Residential New Building Permit","DR Horton","16413 ROSELLA LN, Fort Worth TX 76247 United States",,"Stacie Hamby",,
"09/03/2025","PB25-12383","Issued","Residential New Building Permit","METRO CODE","9108 SUTTONRIDGE DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"09/03/2025","PB25-12384","Issued","Residential New Building Permit","METRO CODE","9344 MEADOWFIELD RD, Fort Worth TX 76179 United States",,"April Wheeler",,
"09/03/2025","PB25-12387","Issued","Residential New Building Permit","METRO CODE","2817 REUTER AVE, Fort Worth TX 76179 United States",,"April Wheeler",,
"09/03/2025","PB25-12388","Issued","Residential New Building Permit","METRO CODE","4944 GREY FALLOW ST, Fort Worth TX 76179 United States",,"Sara Miller",,
"09/03/2025","PB25-12392","Issued","Residential New Building Permit","METRO CODE","6925 LINCOLN PIN WAY, Fort Worth TX 76036 United States",,"Sara Miller",,
"09/03/2025","PB25-12394","Issued","Residential New Building Permit","METRO CODE","1633 ROLLING HEIGHTS LN, Fort Worth TX 76008",,"Sara Miller",,
"09/03/2025","PB25-12395","Issued","Residential New Building Permit","METRO CODE","9340 MEADOWFIELD RD, Fort Worth TX 76179 United States",,"April Wheeler",,
"09/03/2025","PB25-12397","Issued","Residential New Building Permit","METRO CODE","11304 CIDER ST, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/03/2025","PB25-12398","Issued","Residential New Building Permit","METRO CODE","1600 GIMLET LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"09/03/2025","PB25-12400","Issued","Residential New Building Permit","METRO CODE","9509 RATTLESNAKE TRL, Fort Worth TX 76036 United States",,"April Wheeler",,
"09/03/2025","PB25-12403","Issued","Residential New Building Permit","METRO CODE","1421 BARBACOA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/03/2025","PB25-12404","Issued","Residential New Building Permit","METRO CODE","1225 HONDO CANYON DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/03/2025","PB25-12406","Issued","Residential New Building Permit","METRO CODE","1408 BARBACOA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/03/2025","PB25-12408","Issued","Residential New Building Permit","METRO CODE","11508 GLOUCESTER RD, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/03/2025","PB25-12415","Issued","Residential New Building Permit","Bureau Veritas","7912 WHISTERWHEEL WAY, Fort Worth TX 76123 United States",,"Adriana Perez",,
"09/03/2025","PB25-12417","Awaiting Client Reply","Residential New Building Permit","METRO CODE","4812 MELODYLANE ST, Fort Worth TX 76137 United States",,"April Wheeler",,
"09/03/2025","PB25-12427","Issued","Residential New Building Permit","RIS-5216 FARNSWORTH AVE- UP DFW","5216 FARNSWORTH AVE, Fort Worth TX 76107",,"Christina Parra",,
"09/03/2025","PB25-12432","Issued","Residential New Building Permit","RIS-5208 HELMICK AVE- UP DFW","5208 HELMICK AVE, Fort Worth TX 76107",,"Christina Parra",,
"09/03/2025","PB25-12435","Issued","Residential New Building Permit","RIS-5224 FARNSWORTH AVE- UP DFW","5224 FARNSWORTH AVE, Fort Worth TX 76107",,"Christina Parra",,
"09/03/2025","PB25-12436","Issued","Residential New Building Permit","RIS-5228 FARNSWORTH AVE- UP DFW","5228 FARNSWORTH AVE, Fort Worth TX 76107",,"Christina Parra",,
"09/03/2025","PB25-12439","Issued","Residential New Building Permit","1132 E Broadway Ave","1132 E BROADWAY AVE, Fort Worth TX 76104",,"c20developmentllc",,
"09/03/2025","PB25-12451","Issued","Residential New Building Permit","METRO CODE","7812 SWITCHWOOD LN, Fort Worth TX 76123 United States",,"April Wheeler",,
"09/03/2025","PB25-12452","Issued","Residential New Building Permit","METRO CODE","1301 BLAZIN BRONCO TRL, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/03/2025","PB25-12454","Issued","Residential New Building Permit","METRO CODE","1364 BLAZIN BRONCO TRL, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/03/2025","PB25-12455","Issued","Residential New Building Permit","METRO CODE","1644 CORNWALL AVE, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/03/2025","PB25-12456","Issued","Residential New Building Permit","METRO CODE","1376 BLAZIN BRONCO TRL, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/03/2025","PB25-12457","Issued","Residential New Building Permit","METRO CODE","1305 BLAZIN BRONCO TRL, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/03/2025","PB25-12459","Issued","Residential New Building Permit","METRO CODE","1300 BLAZIN BRONCO TRL, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/03/2025","PB25-12460","Issued","Residential New Building Permit","METRO CODE","1313 BLAZIN BRONCO TRL, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/03/2025","PB25-12461","Issued","Residential New Building Permit","METRO CODE","1317 BLAZIN BRONCO TRL, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/03/2025","PB25-12607","Issued","Residential New Building Permit","TRINITY HABITAT FOR HUMANITY-ALLEN VILLAGE:PHASE 2 (15 OF 20)","1721 GALVESTON AVE, Fort Worth TX 76110 United States",,"Camille Henderson",,
"09/03/2025","PB25-12610","Issued","Residential New Building Permit","TRINITY HABITAT FOR HUMANITY-ALLEN VILLAGE:PHASE 2 (10 OF 20)","1711 GALVESTON AVE, Fort Worth TX 76110 United States",,"Camille Henderson",,
"09/03/2025","PB25-12611","Issued","Residential New Building Permit","TRINITY HABITAT FOR HUMANITY-ALLEN VILLAGE:PHASE 2 (6 OF 20)","1703 GALVESTON AVE, Fort Worth TX 76110 United States",,"Camille Henderson",,
"09/03/2025","PB25-12612","Issued","Residential New Building Permit","TRINITY HABITAT FOR HUMANITY-ALLEN VILLAGE:PHASE 2 (7 OF 20)","1705 GALVESTON AVE, Fort Worth TX 76110 United States",,"Camille Henderson",,
"09/03/2025","PB25-12614","Issued","Residential New Building Permit","TRINITY HABITAT FOR HUMANITY-ALLEN VILLAGE:PHASE 2 (11 OF 20)","1713 GALVESTON AVE, Fort Worth TX 76110 United States",,"Camille Henderson",,
"09/03/2025","PB25-12617","Issued","Residential New Building Permit","TRINITY HABITAT FOR HUMANITY-ALLEN VILLAGE:PHASE 2 (14 OF 20)","1719 GALVESTON AVE, Fort Worth TX 76110 United States",,"Camille Henderson",,
"09/03/2025","PB25-12618","Issued","Residential New Building Permit","TRINITY HABITAT FOR HUMANITY-ALLEN VILLAGE:PHASE 2 (12 OF 20)","1715 GALVESTON AVE, Fort Worth TX 76110 United States",,"Camille Henderson",,
"09/03/2025","PB25-12619","Issued","Residential New Building Permit","TRINITY HABITAT FOR HUMANITY-ALLEN VILLAGE:PHASE 2 (8 OF 20)","1707 GALVESTON AVE, Fort Worth TX 76110 United States",,"Camille Henderson",,
"09/03/2025","PB25-12620","Issued","Residential New Building Permit","TRINITY HABITAT FOR HUMANITY-ALLEN VILLAGE:PHASE 2 (9 OF 20)","1709 GALVESTON AVE, Fort Worth TX 76110 United States",,"Camille Henderson",,
"09/02/2025","PB25-12355","Awaiting Client Reply","Residential New Building Permit","Duplex- 132 & 134 COTTONWOOD ST","132 COTTONWOOD ST, Fort Worth TX 76111",,"Chuy7499",,
"09/02/2025","PB25-12354","Approved","Residential New Building Permit","Duplex- 136 & 138 COTTONWOOD ST","136 COTTONWOOD ST, Fort Worth TX 76111",,"Chuy7499",,
"09/02/2025","PB25-12348","Issued","Residential New Building Permit","ANA PRECIADO","1211 E CANNON ST, Fort Worth TX 76104",,"Sanchez Collins",,
"09/02/2025","PB25-12328","Issued","Residential New Building Permit","METRO CODE","9121 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"April Wheeler",,
"09/02/2025","PB25-12324","Issued","Residential New Building Permit","METRO CODE","2813 REUTER AVE, Fort Worth TX 76179 United States",,"April Wheeler",,
"09/02/2025","PB25-12321","Issued","Residential New Building Permit","METRO CODE","1365 BUCKAROO BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/02/2025","PB25-12314","Issued","Residential New Building Permit","METRO CODE","1357 BUCKAROO BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/02/2025","PB25-12313","Issued","Residential New Building Permit","METRO CODE","1349 BUCKAROO BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"09/02/2025","PB25-12311","Issued","Residential New Building Permit","METRO CODE","2924 TOOLEY DR, Fort Worth TX 76179 United States",,"April Wheeler",,
"09/02/2025","PB25-12305","Issued","Residential New Building Permit","METRO CODE","7141 MEANDERING CREEK LN, Fort Worth TX 76179 United States",,"April Wheeler",,
"09/02/2025","PB25-12303","Issued","Residential New Building Permit","METRO CODE","9468 WILD WEST WAY, Fort Worth TX 76036 United States",,"April Wheeler",,
"09/02/2025","PB25-12297","Issued","Residential New Building Permit","METRO CODE","1713 TRURO LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"09/02/2025","PB25-12296","Issued","Residential New Building Permit","METRO CODE","4049 ARKLOW ST, Fort Worth TX 76036 United States",,"Sara Miller",,
