"Date","Permit Number","Status","Record Type","Project Name","Address","Expiration Date","Created By","Short Notes",
"07/11/2025","PB25-09851","Issued","Residential New Building Permit","METRO CODE","10104 DALGREEN CIR, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/11/2025","PB25-09852","Issued","Residential New Building Permit","METRO CODE","15220 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/11/2025","PB25-09853","Issued","Residential New Building Permit","METRO CODE","15216 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/11/2025","PB25-09854","Issued","Residential New Building Permit","METRO CODE","15217 RANGELAND RD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/11/2025","PB25-09856","Issued","Residential New Building Permit","METRO CODE","15228 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/11/2025","PB25-09857","Issued","Residential New Building Permit","METRO CODE","15212 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/11/2025","PB25-09858","Issued","Residential New Building Permit","METRO CODE","15208 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/11/2025","PB25-09861","Issued","Residential New Building Permit","METRO CODE","15221 RANGELAND RD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/11/2025","PB25-09863","Issued","Residential New Building Permit","METRO CODE","15225 RANGELAND RD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/11/2025","PB25-09864","Finaled","Residential New Building Permit","METRO CODE","12503 LOST ROCK DR, Fort Worth TX 76078 United States",,"Sara Miller",,
"07/11/2025","PB25-09865","Issued","Residential New Building Permit","METRO CODE","2704 RIVER KNOLL LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/11/2025","PB25-09867","Issued","Residential New Building Permit","METRO CODE","2708 RIVER KNOLL LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/11/2025","PB25-09870","Issued","Residential New Building Permit","METRO CODE","2736 RIVER KNOLL LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/11/2025","PB25-09872","Issued","Residential New Building Permit","METRO CODE","15229 RANGELAND RD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/11/2025","PB25-09873","Issued","Residential New Building Permit","METRO CODE","15233 RANGELAND RD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/11/2025","PB25-09875","Issued","Residential New Building Permit","METRO CODE","15213 RANGELAND RD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/11/2025","PB25-09876","Finaled","Residential New Building Permit","METRO CODE","10317 LENTEN ROSE ST, Fort Worth TX 76036 United States",,"Sara Miller",,
"07/11/2025","PB25-09877","Issued","Residential New Building Permit","METRO CODE","15233 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/11/2025","PB25-09878","Issued","Residential New Building Permit","1166-1168 MANSFIELD AVE","1166 MANSFIELD AVE, Fort Worth TX 76104",,"LUISMATARRITA",,
"07/11/2025","PB25-09880","Issued","Residential New Building Permit","METRO CODE","15237 RANGELAND RD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/11/2025","PB25-09882","Issued","Residential New Building Permit","METRO CODE","15212 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/11/2025","PB25-09884","Issued","Residential New Building Permit","METRO CODE","15229 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/11/2025","PB25-09885","Issued","Residential New Building Permit","METRO CODE","15201 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/11/2025","PB25-09887","Issued","Residential New Building Permit","METRO CODE","15216 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/11/2025","PB25-09893","Issued","Residential New Building Permit","METRO CODE","15209 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/11/2025","PB25-09894","Issued","Residential New Building Permit","METRO CODE","15213 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/11/2025","PB25-09896","Issued","Residential New Building Permit","METRO CODE","3633 W BIDDISON ST, Fort Worth TX 76109",,"April Wheeler",,
"07/11/2025","PB25-09906","Awaiting Client Reply","Residential New Building Permit","FIRST STEP COMMUNITY EMPOWERMENT","2514 SHERATON DR, Fort Worth TX 76105 United States",,"April Smith",,
"07/10/2025","PB25-09903","Issued","Residential New Building Permit","Azalea Townhomes - Phase 2 (4 of 13)","303 GOLDEN BELL LN, UNIT, Fort Worth TX 76107 United States",,"studio97w",,
"07/10/2025","PB25-09831","Issued","Residential New Building Permit","957 Woods Avenue","957 WOODS AVE, Fort Worth TX 76102 United States",,"nine55Woods",,
"07/10/2025","PB25-09774","Issued","Residential New Building Permit","METRO CODE","3017 HOLLY HAVEN WAY, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/10/2025","PB25-09775","Issued","Residential New Building Permit","METRO CODE","13249 CEDAR SAGE TRL, Fort Worth TX 76008",,"Sara Miller",,
"07/10/2025","PB25-09776","Issued","Residential New Building Permit","METRO CODE","15212 DANCE HALL DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09777","Issued","Residential New Building Permit","METRO CODE","10100 DALGREEN CIR, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/10/2025","PB25-09780","Issued","Residential New Building Permit","METRO CODE","15216 DANCE HALL DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09781","Issued","Residential New Building Permit","METRO CODE","15208 DANCE HALL DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09782","Issued","Residential New Building Permit","METRO CODE","15200 DANCE HALL DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09784","Issued","Residential New Building Permit","METRO CODE","15200 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09785","Issued","Residential New Building Permit","METRO CODE","15213 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09787","Issued","Residential New Building Permit","METRO CODE","15208 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09791","Issued","Residential New Building Permit","METRO CODE","15205 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09792","Issued","Residential New Building Permit","METRO CODE","15204 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09794","Issued","Residential New Building Permit","METRO CODE","1340 AMAPOLA DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09796","Issued","Residential New Building Permit","METRO CODE","1328 AMAPOLA DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09797","Issued","Residential New Building Permit","METRO CODE","1320 AMAPOLA DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09799","Issued","Residential New Building Permit","METRO CODE","1304 AMAPOLA DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09800","Issued","Residential New Building Permit","METRO CODE","15217 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09801","Issued","Residential New Building Permit","METRO CODE","15241 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09803","Issued","Residential New Building Permit","2729 FINLEY","2729 Finley ST, Fort Worth TX 76111",,"c20developmentllc",,
"07/10/2025","PB25-09807","Issued","Residential New Building Permit","METRO CODE","15249 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09808","Issued","Residential New Building Permit","METRO CODE","15221 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09809","Issued","Residential New Building Permit","METRO CODE","15225 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09810","Issued","Residential New Building Permit","METRO CODE","15237 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09811","Issued","Residential New Building Permit","METRO CODE","15204 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/10/2025","PB25-09816","Issued","Residential New Building Permit","RIS-820 EDGEFIELD-BLUE CYPRESS DEV","820 EDGEFIELD RD, Fort Worth TX 76107",,"Diana Carter",,
"07/10/2025","PB25-09821","Issued","Residential New Building Permit","Bureau Veritas","9313 HAWKSBILL RD, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/10/2025","PB25-09824","Finaled","Residential New Building Permit","Bureau Veritas","2500 STADIUM VIEW DR, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/10/2025","PB25-09825","Issued","Residential New Building Permit","Bureau Veritas","2508 FLYCATCHER RD, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/10/2025","PB25-09826","Issued","Residential New Building Permit","Bureau Veritas","2520 FLYCATCHER RD, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/09/2025","PB25-09756","Awaiting Client Reply","Residential New Building Permit","FRANCISCO ALMARAZ","2931 MIMS ST, Fort Worth TX 76112",,"citycode",,
"07/09/2025","PB25-09741","Awaiting Client Reply","Residential New Building Permit","825 HOUSE STREET","825 HOUSE ST, UNIT 2, Fort Worth TX 76103",,"benjialicea",,
"07/09/2025","PB25-09740","Awaiting Client Reply","Residential New Building Permit","817 House Street","817 HOUSE ST, UNIT 2, Fort Worth TX 76103",,"benjialicea",,
"07/09/2025","PB25-09770","Finaled","Residential New Building Permit","GF CUSTOM HOMES","3707 N ELM ST, Fort Worth TX 76106",,"SantiagoPulido",,
"07/09/2025","PB25-09718","Issued","Residential New Building Permit","ROGELIO AGUIRRE","5500 VESTA FARLEY RD, Fort Worth TX 76119 United States",,"citycode",,
"07/09/2025","PB25-09696","Finaled","Residential New Building Permit","METRO CODE","15220 MARIACHI RD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/09/2025","PB25-09697","Finaled","Residential New Building Permit","METRO CODE","12447 LOST ROCK DR, Fort Worth TX 76078 United States",,"April Wheeler",,
"07/09/2025","PB25-09699","Issued","Residential New Building Permit","METRO CODE","9101 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/09/2025","PB25-09700","Finaled","Residential New Building Permit","METRO CODE","11812 MANCOS TRL, Fort Worth TX 76247",,"April Wheeler",,
"07/09/2025","PB25-09701","Issued","Residential New Building Permit","METRO CODE","9145 RAMBLING STONE WAY, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/09/2025","PB25-09703","Issued","Residential New Building Permit","METRO CODE","2769 CENTER CREEK LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/09/2025","PB25-09704","Issued","Residential New Building Permit","METRO CODE","10108 DALGREEN CIR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/09/2025","PB25-09705","Finaled","Residential New Building Permit","METRO CODE","11804 MANCOS TRL, Fort Worth TX 76247",,"April Wheeler",,
"07/09/2025","PB25-09707","Issued","Residential New Building Permit","METRO CODE","2701 MISTWOOD DR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/09/2025","PB25-09709","Finaled","Residential New Building Permit","METRO CODE","7900 WHISTERWHEEL WAY, Fort Worth TX 76123 United States",,"Sara Miller",,
"07/09/2025","PB25-09711","Issued","Residential New Building Permit","METRO CODE","2640 MISTWOOD DR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/09/2025","PB25-09712","Issued","Residential New Building Permit","METRO CODE","2644 MISTWOOD DR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/09/2025","PB25-09714","Issued","Residential New Building Permit","METRO CODE","2656 MISTWOOD DR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/09/2025","PB25-09716","Issued","Residential New Building Permit","METRO CODE","2660 MISTWOOD DR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/09/2025","PB25-09721","Issued","Residential New Building Permit","METRO CODE","2632 PRIMA VISTA DR, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/09/2025","PB25-09722","Issued","Residential New Building Permit","METRO CODE","6049 DAVIS KNOLL DR, Fort Worth TX 76126 United States",,"April Wheeler",,
"07/09/2025","PB25-09724","Issued","Residential New Building Permit","METRO CODE","1312 AMAPOLA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/09/2025","PB25-09725","Issued","Residential New Building Permit","METRO CODE","1332 AMAPOLA DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/09/2025","PB25-09727","Issued","Residential New Building Permit","METRO CODE","2648 MISTWOOD DR, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/09/2025","PB25-09729","Issued","Residential New Building Permit","METRO CODE","10464 GRAY HILLS DR, Fort Worth TX 76126 United States",,"April Wheeler",,
"07/09/2025","PB25-09731","Issued","Residential New Building Permit","METRO CODE","10932 CACAO DR, Fort Worth TX 76008 United States",,"April Wheeler",,
"07/09/2025","PB25-09732","Finaled","Residential New Building Permit","GRAHAM HART HOME BUILDER","7008 JOHNNY WAY, Fort Worth TX 76179",,"Stacie Hamby",,
"07/09/2025","PB25-09738","Finaled","Residential New Building Permit","GRAHAM HART HOME BUILDER","7012 JOHNNY WAY, Fort Worth TX 76179",,"Stacie Hamby",,
"07/09/2025","PB25-09747","Awaiting Client Reply","Residential New Building Permit","RIS-1033 ANN - NAVA","1033 ANN ST, Fort Worth TX 76104 United States",,"Diana Carter",,
"07/09/2025","PB25-09759","Issued","Residential New Building Permit","METRO CODE","2740 RIVER KNOLL LN, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/09/2025","PB25-09762","Issued","Residential New Building Permit","METRO CODE","2700 RIVER KNOLL LN, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/09/2025","PB25-09763","Issued","Residential New Building Permit","METRO CODE","15205 GRAPPLING IRONS LN, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/09/2025","PB25-09764","Issued","Residential New Building Permit","METRO CODE","10124 DALGREEN CIR, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/08/2025","PB25-09631","Incomplete Submittal","Residential New Building Permit","Idlewild","4124 IDLEWILD DR, Fort Worth TX 76107",,"chloejamesconstruction",,
"07/08/2025","PB25-09635","Issued","Residential New Building Permit","209 Lead Creek Dr","209 LEAD CREEK DR, Fort Worth TX 76131 United States",,"c20developmentllc",,
"07/08/2025","PB25-09656","Issued","Residential New Building Permit","208 Lead Creek Dr","208 LEAD CREEK DR, Fort Worth TX 76131 United States",,"c20developmentllc",,
"07/08/2025","PB25-09597","Issued","Residential New Building Permit","Bureau Veritas","3855 BLACK CANYON RD, Fort Worth TX 76109",,"Adriana Perez",,
"07/08/2025","PB25-09598","Finaled","Residential New Building Permit","METRO CODE","10013 PILOT PL, Fort Worth TX 76131 United States",,"Jimmy Baisden",,
"07/08/2025","PB25-09600","Finaled","Residential New Building Permit","METRO CODE","15208 MARIACHI RD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/08/2025","PB25-09601","Finaled","Residential New Building Permit","METRO CODE","15225 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/08/2025","PB25-09602","Awaiting Client Reply","Residential New Building Permit","METRO CODE","17017 PRIETO AVE, Fort Worth TX 76247 United States",,"Sara Miller",,
"07/08/2025","PB25-09604","Finaled","Residential New Building Permit","METRO CODE","15237 DANCE HALL DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/08/2025","PB25-09607","Issued","Residential New Building Permit","METRO CODE","2212 SANDLIN DR, Fort Worth TX 76008",,"April Wheeler",,
"07/08/2025","PB25-09609","Finaled","Residential New Building Permit","METRO CODE","10528 DESERT HAWK CIR, Fort Worth TX 76140 United States",,"Sara Miller",,
"07/08/2025","PB25-09612","Finaled","Residential New Building Permit","METRO CODE","10524 DESERT HAWK CIR, Fort Worth TX 76140 United States",,"Sara Miller",,
"07/08/2025","PB25-09613","Finaled","Residential New Building Permit","METRO CODE","10520 DESERT HAWK CIR, Fort Worth TX 76140 United States",,"Sara Miller",,
"07/08/2025","PB25-09615","Finaled","Residential New Building Permit","METRO CODE","10516 DESERT HAWK CIR, Fort Worth TX 76140 United States",,"Sara Miller",,
"07/08/2025","PB25-09616","Finaled","Residential New Building Permit","METRO CODE","10512 DESERT HAWK CIR, Fort Worth TX 76140 United States",,"Sara Miller",,
"07/08/2025","PB25-09617","Finaled","Residential New Building Permit","METRO CODE","10508 DESERT HAWK CIR, Fort Worth TX 76140 United States",,"Sara Miller",,
"07/08/2025","PB25-09619","Issued","Residential New Building Permit","METRO CODE","2652 MISTWOOD DR, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/08/2025","PB25-09624","Issued","Residential New Building Permit","METRO CODE","2732 RIVER KNOLL LN, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/08/2025","PB25-09625","Finaled","Residential New Building Permit","METRO CODE","10504 DESERT HAWK CIR, Fort Worth TX 76140 United States",,"Sara Miller",,
"07/08/2025","PB25-09626","Issued","Residential New Building Permit","METRO CODE","2712 RIVER KNOLL LN, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/08/2025","PB25-09627","Finaled","Residential New Building Permit","METRO CODE","10500 DESERT HAWK CIR, Fort Worth TX 76140 United States",,"Sara Miller",,
"07/08/2025","PB25-09629","Issued","Residential New Building Permit","METRO CODE","2761 CENTER CREEK LN, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/08/2025","PB25-09630","Finaled","Residential New Building Permit","METRO CODE","2704 WISPY CREEK DR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/08/2025","PB25-09632","Issued","Residential New Building Permit","METRO CODE","2708 WISPY CREEK DR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/08/2025","PB25-09634","Finaled","Residential New Building Permit","RIS-7720 SAPWOOD-M/I HOMES","7720 SAPWOOD DR, Fort Worth TX 76131 United States",,"Diana Carter",,
"07/08/2025","PB25-09639","Issued","Residential New Building Permit","METRO CODE","3009 HOLLY HAVEN WAY, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/08/2025","PB25-09640","Issued","Residential New Building Permit","METRO CODE","2765 CENTER CREEK LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/08/2025","PB25-09643","Issued","Residential New Building Permit","METRO CODE","2636 MISTWOOD DR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/08/2025","PB25-09644","Issued","Residential New Building Permit","RIS-7773 MOOSEWOOD DR-M/I HOMES","7773 MOOSEWOOD DR, Fort Worth TX 76131 United States",,"Diana Carter",,
"07/08/2025","PB25-09645","Issued","Residential New Building Permit","METRO CODE","2716 RIVER KNOLL LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/08/2025","PB25-09650","Issued","Residential New Building Permit","RIS-7733 MOOSEWOOD DR-M/I HOMES","7733 MOOSEWOOD DR, Fort Worth TX 76131 United States",,"Diana Carter",,
"07/08/2025","PB25-09651","Finaled","Residential New Building Permit","Bureau Veritas","605 BUNCHBERRY ST, Fort Worth TX 76247 United States",,"Adriana Perez",,
"07/08/2025","PB25-09652","Issued","Residential New Building Permit","Bureau Veritas","2413 STADIUM VIEW DR, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/08/2025","PB25-09653","Issued","Residential New Building Permit","Bureau Veritas","2412 FLYCATCHER RD, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/08/2025","PB25-09654","Issued","Residential New Building Permit","Bureau Veritas","2512 STADIUM VIEW DR, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/08/2025","PB25-09657","Issued","Residential New Building Permit","Bureau Veritas","2516 TANAGER ST, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/08/2025","PB25-09659","Finaled","Residential New Building Permit","Bureau Veritas","2412 TANAGER ST, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/08/2025","PB25-09664","Finaled","Residential New Building Permit","RH Residence","3736 AVIEMORE DR, Fort Worth TX 76109",,"Phillip Martinez",,
"07/08/2025","PB25-09669","Issued","Residential New Building Permit","DR Horton","1705 SAND PINE LN, Fort Worth TX 76140 United States",,"Stacie Hamby",,
"07/08/2025","PB25-09676","Issued","Residential New Building Permit","Bureau Veritas","9309 HAWKSBILL RD, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/08/2025","PB25-09681","Issued","Residential New Building Permit","Bureau Veritas","9329 HAWKSBILL RD, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/08/2025","PB25-09682","Issued","Residential New Building Permit","Bureau Veritas","9332 HAWKSBILL RD, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/07/2025","PB25-09564","Finaled","Residential New Building Permit","RIS-1705 SHAD BUSH-M/I HOMES","1705 SHAD BUSH DR, Fort Worth TX 76131 United States",,"Diana Carter",,
"07/07/2025","PB25-09563","Issued","Residential New Building Permit","DR Horton","9716 MC CLANE FARM DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09561","Finaled","Residential New Building Permit","DR Horton","4340 BOWER HILL DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09560","Issued","Residential New Building Permit","DR Horton","4336 BOWER HILL DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09556","Issued","Residential New Building Permit","RIS-1712 FOLIAGE-MI HOMES","1712 FOLIAGE DR, Fort Worth TX 76131 United States",,"Diana Carter",,
"07/07/2025","PB25-09554","Finaled","Residential New Building Permit","DR Horton","4312 BOWER HILL DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09553","Issued","Residential New Building Permit","DR Horton","9721 AUSTIN HOLLOW RD, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09552","Finaled","Residential New Building Permit","METRO CODE","2756 CENTER CREEK LN, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/07/2025","PB25-09551","Issued","Residential New Building Permit","DR Horton","9717 AUSTIN HOLLOW RD, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09549","Finaled","Residential New Building Permit","DR Horton","9709 AUSTIN HOLLOW RD, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09548","Issued","Residential New Building Permit","DR Horton","9705 AUSTIN HOLLOW RD, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09545","Issued","Residential New Building Permit","METRO CODE","2768 CENTER CREEK LN, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/07/2025","PB25-09544","Issued","Residential New Building Permit","METRO CODE","2625 CLEAR ROOT CIR, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/07/2025","PB25-09542","Awaiting Client Reply","Residential New Building Permit","METRO CODE","300 CORAL BEAN CT, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/07/2025","PB25-09541","Awaiting Client Reply","Residential New Building Permit","METRO CODE","304 CORAL BEAN CT, Fort Worth TX 76108 United States",,"April Wheeler",,
"07/07/2025","PB25-09540","Issued","Residential New Building Permit","DR Horton","9704 AUSTIN HOLLOW RD, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09536","Finaled","Residential New Building Permit","METRO CODE","2629 CLEAR ROOT CIR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/07/2025","PB25-09534","Issued","Residential New Building Permit","METRO CODE","2757 CENTER CREEK LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/07/2025","PB25-09532","Finaled","Residential New Building Permit","METRO CODE","4125 DRIFTERS BEND DR, Fort Worth TX 76036 United States",,"Jimmy Baisden",,
"07/07/2025","PB25-09531","Issued","Residential New Building Permit","METRO CODE","2764 CENTER CREEK LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/07/2025","PB25-09528","Finaled","Residential New Building Permit","METRO CODE","16328 BOSTON IVY DR, Fort Worth TX 76247 United States",,"Sara Miller",,
"07/07/2025","PB25-09566","Issued","Residential New Building Permit","DR Horton","9720 MC CLANE FARM DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09567","Finaled","Residential New Building Permit","Bureau Veritas","17120 SABINO DR, Fort Worth TX 76247 United States",,"Adriana Perez",,
"07/07/2025","PB25-09568","Issued","Residential New Building Permit","DR Horton","9721 MC CLANE FARM DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09569","Finaled","Residential New Building Permit","Bureau Veritas","17128 SABINO DR, Fort Worth TX 76247 United States",,"Adriana Perez",,
"07/07/2025","PB25-09570","Issued","Residential New Building Permit","DR Horton","9724 MC CLANE FARM DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09571","Finaled","Residential New Building Permit","Bureau Veritas","9328 HAWKSBILL RD, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/07/2025","PB25-09572","Issued","Residential New Building Permit","DR Horton","9728 MC CLANE FARM DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09573","Issued","Residential New Building Permit","DR Horton","9729 MC CLANE FARM DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09574","Issued","Residential New Building Permit","DR Horton","9732 MC CLANE FARM DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09575","Issued","Residential New Building Permit","DR Horton","9733 MC CLANE FARM DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09576","Issued","Residential New Building Permit","DR Horton","9737 MC CLANE FARM DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09578","Issued","Residential New Building Permit","DR Horton","9740 MC CLANE FARM DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09579","Issued","Residential New Building Permit","DR Horton","9741 MC CLANE FARM DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09580","Issued","Residential New Building Permit","DR Horton","9744 MC CLANE FARM DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09581","Issued","Residential New Building Permit","DR Horton","9745 MC CLANE FARM DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09582","Issued","Residential New Building Permit","DR Horton","4317 VALLEY BROOK DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09583","Finaled","Residential New Building Permit","Bureau Veritas","4508 SNAKEWEED ST, Fort Worth TX 76036 United States",,"Adriana Perez",,
"07/07/2025","PB25-09586","Finaled","Residential New Building Permit","Bureau Veritas","4525 SNAKEWEED ST, Fort Worth TX 76036 United States",,"Adriana Perez",,
"07/07/2025","PB25-09587","Finaled","Residential New Building Permit","Bureau Veritas","2500 FLYCATCHER RD, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/07/2025","PB25-09589","Issued","Residential New Building Permit","QJ Development, LLC","5428 GEDDES AVE, Fort Worth TX 76107 United States",,"Stacie Hamby",,
"07/07/2025","PB25-09590","Finaled","Residential New Building Permit","Bureau Veritas","1428 WATER CANNA DR, Fort Worth TX 76247 United States",,"Adriana Perez",,
"07/03/2025","PB25-09463","Issued","Residential New Building Permit","METRO CODE","4600 ALTA DR, Fort Worth TX 76107",,"Sara Miller",,
"07/03/2025","PB25-09464","Finaled","Residential New Building Permit","METRO CODE","2741 BRUSHY LAKE DR, Fort Worth TX 76179 United States",,"Sara Miller",,
